created_at,field1,field2,field3,field4,field5,field6
2026-06-26 04:10:07,24.2,54.1,0.0,449,4095,0.05
2026-06-26 04:10:09,24.19,54.2,0.0,3685,4095,0.05
2026-06-26 04:10:12,24.2,54.2,0.0,313,4095,0.05
2026-06-26 04:10:14,24.11,54.11,0.0,399,4095,0.05
2026-06-26 04:10:16,24.19,54.1,0.0,3481,4095,0.05
2026-06-26 04:10:19,24.2,54.19,0.0,3439,4095,0.05
2026-06-26 04:10:21,24.2,54.1,0.0,855,4095,0.05
2026-06-26 04:10:24,24.2,54.1,0.0,4095,4095,0.05
2026-06-26 04:10:26,24.2,54.1,0.0,2684,4095,0.05
2026-06-26 04:10:28,24.2,54.1,0.0,97,4095,0.05
2026-06-26 04:10:30,24.2,54.1,0.0,1271,4095,0.05
2026-06-26 04:10:33,24.2,54.1,0.0,4095,4095,0.05
2026-06-26 04:10:35,24.2,54.1,0.0,1480,4095,0.05
2026-06-26 04:10:37,24.2,54.1,0.0,3514,4095,0.05
2026-06-26 04:10:40,24.2,54.1,0.0,1909,4095,0.05
2026-06-26 04:10:42,24.2,54.1,0.0,372,4095,0.05
2026-06-26 04:10:44,24.2,54.01,0.0,3767,4095,0.05
2026-06-26 04:10:47,24.2,54.09,0.0,1102,4095,0.05
2026-06-26 04:10:49,24.2,54.09,0.0,4095,4095,0.05
2026-06-26 04:10:51,24.2,54.01,0.0,124,4095,0.05
2026-06-26 04:10:53,24.2,54.09,0.0,2756,4095,0.05
2026-06-26 04:10:56,24.2,54.01,0.0,2000,4095,0.05
2026-06-26 04:10:58,24.2,54.0,0.0,423,4095,0.05
2026-06-26 04:11:00,24.2,54.0,0.0,4095,4095,0.05
2026-06-26 04:11:03,24.2,54.0,0.0,492,4095,0.05
2026-06-26 04:11:05,24.2,53.91,0.0,1671,4095,0.05
2026-06-26 04:11:07,24.2,54.0,0.0,162,4095,0.05
2026-06-26 04:11:10,24.2,54.0,0.0,1627,4095,0.05
2026-06-26 04:11:12,24.2,54.0,0.0,4095,4095,0.05
2026-06-26 04:11:15,24.2,54.0,0.0,558,4095,0.05
2026-06-26 04:11:17,24.2,54.0,0.0,471,4095,0.05
2026-06-26 04:11:19,24.2,54.0,0.0,2554,4095,0.05
2026-06-26 04:11:22,24.2,54.0,0.0,100,4095,0.05
2026-06-26 04:11:24,24.2,54.0,0.0,1634,4095,0.05
2026-06-26 04:11:26,24.2,54.0,0.0,4095,4095,0.05
2026-06-26 04:11:29,24.2,54.0,0.0,2201,4095,0.05
2026-06-26 04:11:31,24.2,54.0,0.0,125,4095,0.05
2026-06-26 04:11:33,24.2,54.0,0.0,3801,4095,0.05
2026-06-26 04:11:36,24.2,54.0,0.0,3685,4095,0.05
2026-06-26 04:11:38,24.2,54.0,0.0,82,4095,0.05
2026-06-26 04:11:40,24.2,54.0,0.0,410,4095,0.05
2026-06-26 04:11:42,24.2,54.0,0.0,3184,4095,0.05
2026-06-26 04:11:45,24.2,54.0,0.0,3685,4095,0.05
2026-06-26 04:11:47,24.2,54.0,0.0,819,4095,0.05
2026-06-26 04:11:49,24.2,54.0,0.0,4095,4095,0.05
2026-06-26 04:11:52,24.2,54.0,0.0,1373,4095,0.05
2026-06-26 04:11:54,24.2,53.91,0.0,383,4095,0.05
2026-06-26 04:11:56,24.2,53.99,0.0,3784,4095,0.05
2026-06-26 04:11:59,24.2,53.91,0.0,1228,4095,0.05
2026-06-26 04:12:01,24.2,53.9,0.0,560,4095,0.05
2026-06-26 04:12:03,24.2,53.99,0.0,771,4095,0.05
2026-06-26 04:12:05,24.2,53.91,0.0,832,4095,0.05
2026-06-26 04:12:08,24.2,53.9,0.0,4095,4095,0.05
2026-06-26 04:12:10,24.2,53.9,0.0,1224,4095,0.05
2026-06-26 04:12:12,24.2,53.9,0.0,342,4095,0.05
2026-06-26 04:12:15,24.2,53.9,0.0,2837,4095,0.05
2026-06-26 04:12:17,24.2,53.9,0.0,3685,4095,0.05
2026-06-26 04:12:19,24.2,53.89,0.0,201,4095,0.05
2026-06-26 04:12:21,24.2,53.9,0.0,924,4095,0.05
2026-06-26 04:12:24,24.2,53.81,0.0,3873,4095,0.05
2026-06-26 04:12:26,24.2,53.89,0.0,3685,4095,0.05
2026-06-26 04:12:28,24.2,53.81,0.0,577,4095,0.05
2026-06-26 04:12:31,24.2,53.8,0.0,320,4095,0.05
2026-06-26 04:12:33,24.2,53.8,0.0,2763,4095,0.05
2026-06-26 04:12:35,24.2,53.8,0.0,3559,4095,0.05
2026-06-26 04:12:37,24.2,53.8,0.0,2360,4095,0.05
2026-06-26 04:12:40,24.2,53.8,0.0,2866,4095,0.05
2026-06-26 04:12:42,24.2,53.8,0.0,263,4095,0.05
2026-06-26 04:12:44,24.2,53.8,0.0,3483,4095,0.05
2026-06-26 04:12:46,24.2,53.8,0.0,1232,4095,0.05
2026-06-26 04:12:49,24.2,53.8,0.0,1126,4095,0.05
2026-06-26 04:12:51,24.2,53.71,0.0,386,4095,0.05
2026-06-26 04:12:54,24.2,53.79,0.0,1981,4095,0.05
2026-06-26 04:12:56,24.2,53.8,0.0,3945,4095,0.05
2026-06-26 04:12:58,24.2,53.71,0.0,257,4095,0.05
2026-06-26 04:13:00,24.2,53.79,0.0,991,4095,0.05
2026-06-26 04:13:03,24.2,53.8,0.0,4095,4095,0.05
2026-06-26 04:13:05,24.2,53.8,0.0,141,4095,0.05
2026-06-26 04:13:08,24.2,53.71,0.0,2424,4095,0.05
2026-06-26 04:13:10,24.2,53.7,0.0,3960,4095,0.05
2026-06-26 04:13:12,24.2,53.7,0.0,604,4095,0.05
2026-06-26 04:13:15,24.2,53.61,0.0,349,4095,0.05
2026-06-26 04:13:17,24.2,53.61,0.0,3755,4095,0.05
2026-06-26 04:13:19,24.2,53.69,0.0,1039,4095,0.05
2026-06-26 04:13:21,24.2,53.61,0.0,173,4095,0.05
2026-06-26 04:13:24,24.2,53.6,0.0,1236,4095,0.05
2026-06-26 04:13:26,24.2,53.69,0.0,4095,4095,0.05
2026-06-26 04:13:29,24.2,53.61,0.0,2962,4095,0.05
2026-06-26 04:13:31,24.2,53.69,0.0,922,4095,0.05
2026-06-26 04:13:33,24.2,53.61,0.0,4095,4095,0.05
2026-06-26 04:13:35,24.2,53.6,0.0,1833,4095,0.05
2026-06-26 04:13:38,24.2,53.6,0.0,275,4095,0.05
2026-06-26 04:13:40,24.2,53.69,0.0,3083,4095,0.05
2026-06-26 04:13:42,24.2,53.7,0.0,2753,4095,0.05
2026-06-26 04:13:45,24.2,53.61,0.0,134,4095,0.05
2026-06-26 04:13:47,24.2,53.6,0.0,2970,4095,0.05
2026-06-26 04:13:49,24.2,53.6,0.0,250,4095,0.05
2026-06-26 04:13:51,24.2,53.6,0.0,3101,4095,0.05
2026-06-26 04:13:54,24.2,53.6,0.0,2308,4095,0.05
2026-06-26 04:13:56,24.2,53.6,0.0,212,4095,0.05
2026-06-26 04:13:58,24.2,53.51,0.0,3317,4095,0.05
2026-06-26 04:14:01,24.2,53.59,0.0,2324,4095,0.05
2026-06-26 04:14:03,24.2,53.6,0.0,240,4095,0.05
2026-06-26 04:14:05,24.2,53.6,0.0,3422,4095,0.05
2026-06-26 04:14:08,24.2,53.51,0.0,85,4095,0.05
2026-06-26 04:14:10,24.2,53.59,0.0,1268,4095,0.05
2026-06-26 04:14:12,24.2,53.6,0.0,4095,4095,0.05
2026-06-26 04:14:14,24.2,53.6,0.0,1315,4095,0.05
2026-06-26 04:14:16,24.2,53.51,0.0,371,4095,0.05
2026-06-26 04:14:19,24.2,53.5,0.0,3512,4095,0.05
2026-06-26 04:14:21,24.2,53.5,0.0,1883,4095,0.05
2026-06-26 04:14:24,24.2,53.5,0.0,3910,4095,0.05
2026-06-26 04:14:26,24.2,53.5,0.0,550,4095,0.05
2026-06-26 04:14:28,24.2,53.5,0.0,2685,4095,0.05
2026-06-26 04:14:31,24.2,53.5,0.0,1666,4095,0.05
2026-06-26 04:14:33,24.2,53.5,0.0,1147,4095,0.05
2026-06-26 04:14:35,24.2,53.5,0.0,153,4095,0.05
2026-06-26 04:14:37,24.2,53.5,0.0,3416,4095,0.05
2026-06-26 04:14:40,24.2,53.5,0.0,1424,4095,0.05
2026-06-26 04:14:42,24.2,53.5,0.0,595,4095,0.05
2026-06-26 04:14:44,24.2,53.5,0.0,4086,4095,0.05
2026-06-26 04:14:47,24.2,53.5,0.0,427,4095,0.05
2026-06-26 04:14:49,24.2,53.5,0.0,4095,4095,0.05
2026-06-26 04:14:52,24.2,53.5,0.0,474,4095,0.05
2026-06-26 04:14:54,24.2,53.5,0.0,777,4095,0.05
2026-06-26 04:14:56,24.2,53.5,0.0,4024,4095,0.05
2026-06-26 04:14:58,24.2,53.41,0.0,2220,4095,0.05
2026-06-26 04:15:01,24.2,53.49,0.0,190,4095,0.05
2026-06-26 04:15:03,24.2,53.5,0.0,4095,4095,0.05
2026-06-26 04:15:06,24.2,53.5,0.0,1538,4095,0.05
2026-06-26 04:15:08,24.2,53.41,0.0,149,4095,0.05
2026-06-26 04:15:10,24.2,53.49,0.0,2190,4095,0.05
2026-06-26 04:15:13,24.2,53.41,0.0,4095,4095,0.05
2026-06-26 04:15:15,24.2,53.49,0.0,1221,4095,0.05
2026-06-26 04:15:17,24.2,53.5,0.0,1516,4095,0.05
2026-06-26 04:15:19,24.2,53.41,0.0,4095,4095,0.05
2026-06-26 04:15:22,24.2,53.49,0.0,3641,4095,0.05
2026-06-26 04:15:24,24.2,53.41,0.0,149,4095,0.05
2026-06-26 04:15:27,24.2,53.4,0.0,261,4095,0.05
2026-06-26 04:15:29,24.2,53.4,0.0,1461,4095,0.05
2026-06-26 04:15:31,24.2,53.4,0.0,2324,4095,0.05
2026-06-26 04:15:34,24.2,53.4,0.0,111,4095,0.05
2026-06-26 04:15:36,24.2,53.4,0.0,1765,4095,0.05
2026-06-26 04:15:38,24.2,53.49,0.0,4095,4095,0.05
2026-06-26 04:15:41,24.2,53.41,0.0,587,4095,0.05
2026-06-26 04:15:43,24.2,53.4,0.0,1061,4095,0.05
2026-06-26 04:15:45,24.2,53.4,0.0,505,4095,0.05
2026-06-26 04:15:47,24.2,53.4,0.0,1991,4095,0.05
2026-06-26 04:15:49,24.2,53.4,0.0,3112,4095,0.05
2026-06-26 04:15:51,24.2,53.4,0.0,164,4095,0.05
2026-06-26 04:15:54,24.2,53.4,0.0,3116,4095,0.05
2026-06-26 04:15:56,24.2,53.4,0.0,1930,4095,0.05
2026-06-26 04:15:58,24.2,53.4,0.0,317,4095,0.05
2026-06-26 04:16:01,24.2,53.4,0.0,3715,4095,0.05
2026-06-26 04:16:03,24.2,53.4,0.0,237,4095,0.05
2026-06-26 04:16:05,24.2,53.4,0.0,2169,4095,0.05
2026-06-26 04:16:07,24.2,53.4,0.0,4095,4095,0.05
2026-06-26 04:16:10,24.2,53.4,0.0,1389,4095,0.05
2026-06-26 04:16:12,24.2,53.4,0.0,162,4095,0.05
2026-06-26 04:16:14,24.2,53.4,0.0,1413,4095,0.05
2026-06-26 04:16:17,24.2,53.31,0.0,4095,4095,0.05
2026-06-26 04:16:19,24.2,53.3,0.0,2233,4095,0.05
2026-06-26 04:16:21,24.2,53.4,0.0,2364,4095,0.05
2026-06-26 04:16:23,24.2,53.4,0.0,3394,4095,0.05
2026-06-26 04:16:25,24.2,53.4,0.0,102,4095,0.05
2026-06-26 04:16:28,24.2,53.4,0.0,2705,4095,0.05
2026-06-26 04:16:30,24.2,53.4,0.0,2376,4095,0.05
2026-06-26 04:16:32,24.2,53.4,0.0,269,4095,0.05
2026-06-26 04:16:34,24.2,53.4,0.0,3777,4095,0.05
2026-06-26 04:16:37,24.2,53.4,0.0,777,4095,0.05
2026-06-26 04:16:39,24.2,53.4,0.0,2023,4095,0.05
2026-06-26 04:16:41,24.2,53.4,0.0,2914,4095,0.05
2026-06-26 04:16:43,24.2,53.4,0.0,3339,4095,0.05
2026-06-26 04:16:45,24.2,53.4,0.0,2014,4095,0.05
2026-06-26 04:16:47,24.2,53.4,0.0,273,4095,0.05
2026-06-26 04:16:50,24.2,53.49,0.0,3135,4095,0.05
2026-06-26 04:16:52,24.2,53.41,0.0,3604,4095,0.05
2026-06-26 04:16:54,24.2,53.4,0.0,34,4095,0.05
2026-06-26 04:16:56,24.2,53.49,0.0,538,4095,0.05
2026-06-26 04:16:58,24.2,53.5,0.0,2888,4095,0.05
2026-06-26 04:17:01,24.2,53.5,0.0,4088,4095,0.05
2026-06-26 04:17:03,24.2,53.5,0.0,48,4095,0.05
2026-06-26 04:17:06,24.2,53.41,0.0,563,4095,0.05
2026-06-26 04:17:08,24.29,53.49,0.0,3185,4095,0.05
2026-06-26 04:17:10,24.21,53.5,0.0,3685,4095,0.05
2026-06-26 04:17:12,24.2,53.5,0.0,81,4095,0.05
2026-06-26 04:17:14,24.29,53.5,0.0,1053,4095,0.05
2026-06-26 04:17:17,24.3,53.41,0.0,4095,4095,0.05
2026-06-26 04:17:20,24.3,53.4,0.0,718,4095,0.05
2026-06-26 04:17:22,24.3,53.49,0.0,4095,4095,0.05
2026-06-26 04:17:25,24.3,53.41,0.0,1429,4095,0.05
2026-06-26 04:17:27,24.3,53.4,0.0,334,4095,0.05
2026-06-26 04:17:29,24.3,53.4,0.0,3212,4095,0.05
2026-06-26 04:17:32,24.3,53.4,0.0,78,4095,0.05
2026-06-26 04:17:34,24.21,53.4,0.0,1668,4095,0.05
2026-06-26 04:17:36,24.2,53.4,0.0,4095,4095,0.05
2026-06-26 04:17:38,24.2,53.31,0.0,524,4095,0.05
2026-06-26 04:17:40,24.2,53.3,0.0,802,4095,0.05
2026-06-26 04:17:42,24.2,53.3,0.0,4095,4095,0.05
2026-06-26 04:17:45,24.2,53.3,0.0,1166,4095,0.05
2026-06-26 04:17:47,24.2,53.3,0.0,531,4095,0.05
2026-06-26 04:17:49,24.2,53.31,0.0,594,4095,0.05
2026-06-26 04:17:51,24.2,53.3,0.0,1667,4095,0.05
2026-06-26 04:17:54,24.2,53.3,0.0,3730,4095,0.05
2026-06-26 04:17:56,24.2,53.3,0.0,89,4095,0.05
2026-06-26 04:17:58,24.2,53.3,0.0,2880,4095,0.05
2026-06-26 04:18:00,24.2,53.3,0.0,2296,4095,0.05
2026-06-26 04:18:02,24.2,53.3,0.0,247,4095,0.05
2026-06-26 04:18:05,24.2,53.3,0.0,3467,4095,0.05
2026-06-26 04:18:07,24.2,53.3,0.0,2392,4095,0.05
2026-06-26 04:18:09,24.3,53.29,0.0,2448,4095,0.05
2026-06-26 04:18:12,24.3,53.3,0.0,3885,4095,0.05
2026-06-26 04:18:14,24.21,53.21,0.0,447,4095,0.05
2026-06-26 04:18:16,24.29,53.2,0.0,456,4095,0.05
2026-06-26 04:18:18,24.3,53.29,0.0,3524,4095,0.05
2026-06-26 04:18:21,24.21,53.21,0.0,2669,4095,0.05
2026-06-26 04:18:23,24.29,53.2,0.0,167,4095,0.05
2026-06-26 04:18:25,24.3,53.2,0.0,2773,4095,0.05
2026-06-26 04:18:28,24.3,53.2,0.0,236,4095,0.05
2026-06-26 04:18:30,24.21,53.2,0.0,3114,4095,0.05
2026-06-26 04:18:32,24.2,53.2,0.0,1917,4095,0.05
2026-06-26 04:18:34,24.29,53.2,0.0,437,4095,0.05
2026-06-26 04:18:37,24.21,53.2,0.0,4076,4095,0.05
2026-06-26 04:18:39,24.2,53.2,0.0,459,4095,0.05
2026-06-26 04:18:41,24.21,53.2,0.0,2629,4095,0.05
2026-06-26 04:18:43,24.2,53.2,0.0,252,4095,0.05
2026-06-26 04:18:45,24.29,53.2,0.0,3487,4095,0.05
2026-06-26 04:18:48,24.21,53.2,0.0,1903,4095,0.05
2026-06-26 04:18:50,24.2,53.2,0.0,276,4095,0.05
2026-06-26 04:18:52,24.2,53.2,0.0,3121,4095,0.05
2026-06-26 04:18:54,24.29,53.2,0.0,3635,4095,0.05
2026-06-26 04:18:56,24.21,53.2,0.0,45,4095,0.05
2026-06-26 04:18:59,24.2,53.11,0.0,844,4095,0.05
2026-06-26 04:19:01,24.2,53.1,0.0,3823,4095,0.05
2026-06-26 04:19:10,24.2,53.1,0.0,795,4095,0.05
2026-06-26 04:19:13,24.2,53.1,0.0,4095,4095,0.05
2026-06-26 04:19:15,24.2,53.1,0.0,521,4095,0.05
2026-06-26 04:19:17,24.2,53.1,0.0,2512,4095,0.05
2026-06-26 04:19:19,24.2,53.1,0.0,288,4095,0.05
2026-06-26 04:19:21,24.2,53.1,0.0,3771,4095,0.05
2026-06-26 04:19:24,24.2,53.1,0.0,730,4095,0.05
2026-06-26 04:19:26,24.2,53.1,0.0,2183,4095,0.05
2026-06-26 04:19:28,24.2,53.1,0.0,2733,4095,0.05
2026-06-26 04:19:30,24.2,53.1,0.0,203,4095,0.05
2026-06-26 04:19:32,24.2,53.1,0.0,3765,4095,0.05
2026-06-26 04:19:34,24.2,53.19,0.0,1109,4095,0.05
2026-06-26 04:19:37,24.2,53.11,0.0,1315,4095,0.05
2026-06-26 04:19:39,24.2,53.1,0.0,95,4095,0.05
2026-06-26 04:19:41,24.2,53.1,0.0,2610,4095,0.05
2026-06-26 04:19:43,24.2,53.19,0.0,2532,4095,0.05
2026-06-26 04:19:46,24.2,53.11,0.0,238,4095,0.05
2026-06-26 04:19:48,24.2,53.1,0.0,3777,4095,0.05
2026-06-26 04:19:50,24.2,53.1,0.0,1089,4095,0.05
2026-06-26 04:19:52,24.2,53.1,0.0,1626,4095,0.05
2026-06-26 04:19:55,24.2,53.1,0.0,3429,4095,0.05
2026-06-26 04:19:57,24.2,53.19,0.0,3477,4095,0.05
2026-06-26 04:19:59,24.2,53.11,0.0,1201,4095,0.05
2026-06-26 04:20:01,24.2,53.19,0.0,1561,4095,0.05
2026-06-26 04:20:03,24.2,53.11,0.0,3553,4095,0.05
2026-06-26 04:20:05,24.2,53.1,0.0,165,4095,0.05
2026-06-26 04:20:08,24.2,53.1,0.0,3554,4095,0.05
2026-06-26 04:20:10,24.2,53.1,0.0,852,4095,0.05
2026-06-26 04:20:12,24.2,53.1,0.0,2408,4095,0.05
2026-06-26 04:20:15,24.2,53.1,0.0,1760,4095,0.05
2026-06-26 04:20:17,24.2,53.1,0.0,1409,4095,0.05
2026-06-26 04:20:19,24.2,53.2,0.0,355,4095,0.05
2026-06-26 04:20:21,24.2,53.2,0.0,4080,4095,0.05
2026-06-26 04:20:23,24.2,53.11,0.0,204,4095,0.05
2026-06-26 04:20:25,24.2,53.1,0.0,3465,4095,0.05
2026-06-26 04:20:27,24.2,53.1,0.0,560,4095,0.05
2026-06-26 04:20:30,24.2,53.1,0.0,2879,4095,0.05
2026-06-26 04:20:32,24.2,53.1,0.0,1247,4095,0.05
2026-06-26 04:20:34,24.2,53.19,0.0,2207,4095,0.05
2026-06-26 04:20:37,24.2,53.2,0.0,2100,4095,0.05
2026-06-26 04:20:39,24.2,53.2,0.0,3685,4095,0.05
2026-06-26 04:20:41,24.2,53.2,0.0,152,4095,0.05
2026-06-26 04:20:43,24.2,53.2,0.0,3590,4095,0.05
2026-06-26 04:20:45,24.2,53.2,0.0,819,4095,0.05
2026-06-26 04:20:48,24.2,53.2,0.0,1999,4095,0.05
2026-06-26 04:20:50,24.2,53.2,0.0,2607,4095,0.05
2026-06-26 04:20:52,24.2,53.2,0.0,302,4095,0.05
2026-06-26 04:20:55,24.2,53.2,0.0,3860,4095,0.05
2026-06-26 04:20:57,24.2,53.11,0.0,493,4095,0.05
2026-06-26 04:20:59,24.2,53.2,0.0,1905,4095,0.05
2026-06-26 04:21:02,24.2,53.11,0.0,818,4095,0.05
2026-06-26 04:21:04,24.2,53.1,0.0,4035,4095,0.05
2026-06-26 04:21:06,24.2,53.19,0.0,136,4095,0.05
2026-06-26 04:21:09,24.2,53.2,0.0,3165,4095,0.05
2026-06-26 04:21:11,24.2,53.2,0.0,936,4095,0.05
2026-06-26 04:21:13,24.2,53.2,0.0,4095,4095,0.05
2026-06-26 04:21:15,24.2,53.11,0.0,521,4095,0.05
2026-06-26 04:21:18,24.2,53.19,0.0,1342,4095,0.05
2026-06-26 04:21:20,24.2,53.2,0.0,4095,4095,0.05
2026-06-26 04:21:23,24.2,53.11,0.0,564,4095,0.05
2026-06-26 04:21:25,24.29,53.19,0.0,940,4095,0.05
2026-06-26 04:21:27,24.2,53.11,0.0,502,4095,0.05
2026-06-26 04:21:29,24.29,53.1,0.0,2026,4095,0.05
2026-06-26 04:21:31,24.21,53.19,0.0,2794,4095,0.05
2026-06-26 04:21:33,24.2,53.11,0.0,228,4095,0.05
2026-06-26 04:21:36,24.2,53.19,0.0,3769,4095,0.05
2026-06-26 04:21:38,24.2,53.2,0.0,773,4095,0.05
2026-06-26 04:21:40,24.29,53.11,0.0,1994,4095,0.05
2026-06-26 04:21:43,24.21,53.1,0.0,3050,4095,0.05
2026-06-26 04:21:45,24.2,53.1,0.0,3115,4095,0.05
2026-06-26 05:58:48,26.21,86.13,1082.75,370,4095,0.06
2026-06-26 05:58:50,26.3,86.2,1085.42,375,4095,0.06
2026-06-26 05:58:53,26.3,86.65,1087.0,375,4095,0.06
2026-06-26 05:58:55,26.3,86.43,1089.42,368,4095,0.06
2026-06-26 05:58:57,26.3,86.49,1091.5,372,4095,0.06
2026-06-26 05:58:59,26.3,86.5,1094.0,372,4095,0.06
2026-06-26 05:59:01,26.3,86.6,1098.25,369,4095,0.06
2026-06-26 05:59:03,26.3,86.6,1099.83,371,4095,0.06
2026-06-26 05:59:05,26.3,86.51,1101.08,368,4095,0.06
2026-06-26 05:59:09,26.3,86.03,1103.92,363,4095,0.06
2026-06-26 05:59:11,26.3,85.55,1104.58,362,4095,0.06
2026-06-26 05:59:13,26.3,85.14,1105.75,359,4095,0.06
2026-06-26 05:59:16,26.3,84.74,1106.08,360,4095,0.06
2026-06-26 05:59:18,26.3,84.61,1106.5,361,4095,0.06
2026-06-26 05:59:20,26.3,83.88,1107.83,364,4095,0.06
2026-06-26 05:59:22,26.3,83.44,1107.33,362,4095,0.06
2026-06-26 05:59:25,26.3,83.22,1106.08,360,4095,0.06
2026-06-26 05:59:27,26.3,83.02,1104.75,360,4095,0.06
2026-06-26 05:59:29,26.3,82.75,1101.25,358,4095,0.06
2026-06-26 05:59:31,26.3,82.43,1099.5,359,4095,0.06
2026-06-26 05:59:34,26.3,82.13,1098.17,359,4095,0.06
2026-06-26 05:59:36,26.3,82.1,1097.67,361,4095,0.06
2026-06-26 05:59:38,26.39,81.65,1096.33,364,4095,0.06
2026-06-26 05:59:40,26.31,81.96,1094.75,364,4095,0.06
2026-06-26 05:59:42,26.39,81.82,1093.92,366,4095,0.06
2026-06-26 05:59:45,26.4,82.16,1092.58,366,4095,0.06
2026-06-26 05:59:47,26.4,82.47,1091.83,362,4095,0.06
2026-06-26 05:59:50,26.4,83.43,1089.67,367,4095,0.06
2026-06-26 05:59:52,26.4,83.59,1088.5,368,4095,0.06
2026-06-26 05:59:54,26.4,83.87,1087.67,369,4095,0.06
2026-06-26 05:59:56,26.4,84.17,1086.5,369,4095,0.06
2026-06-26 05:59:59,26.4,84.47,1085.75,368,4095,0.06
2026-06-26 06:00:01,26.4,85.04,1085.08,369,4095,0.06
2026-06-26 06:00:03,26.4,85.37,1084.75,369,4095,0.06
2026-06-26 06:00:05,26.4,85.48,1084.83,369,4095,0.06
2026-06-26 06:00:08,26.4,85.95,1084.92,371,4095,0.06
2026-06-26 06:00:10,26.4,85.82,1084.5,372,4095,0.06
2026-06-26 06:00:12,26.4,86.25,1084.92,373,4095,0.06
2026-06-26 06:00:14,26.4,86.12,1085.58,371,4095,0.06
2026-06-26 06:00:16,26.4,86.55,1086.83,371,4095,0.06
2026-06-26 06:00:19,26.4,86.42,1087.58,371,4095,0.06
2026-06-26 06:00:21,26.4,86.4,1088.5,372,4095,0.06
2026-06-26 06:00:23,26.4,86.58,1089.17,368,4095,0.06
2026-06-26 06:00:25,26.4,86.69,1092.0,367,4095,0.06
2026-06-26 06:00:27,26.4,87.15,1093.75,372,4095,0.06
2026-06-26 06:00:29,26.49,87.2,1095.75,367,4095,0.06
2026-06-26 06:00:31,26.5,86.93,1097.75,367,4095,0.06
2026-06-26 06:00:34,26.5,87.17,1100.17,368,4095,0.06
2026-06-26 06:00:36,26.5,87.2,1102.75,366,4095,0.06
2026-06-26 06:00:38,26.5,86.93,1106.0,367,4095,0.06
2026-06-26 06:00:40,26.5,86.9,1108.58,369,4095,0.06
2026-06-26 06:00:42,26.41,87.26,1112.42,363,4095,0.06
2026-06-26 06:00:44,26.4,87.3,1118.42,365,4095,0.06
2026-06-26 06:00:47,26.49,87.03,1121.83,368,4095,0.06
2026-06-26 06:00:49,26.5,87.0,1124.67,367,4095,0.06
2026-06-26 06:00:51,26.5,87.36,1129.0,364,4095,0.06
2026-06-26 06:00:53,26.5,87.4,1133.08,363,4095,0.06
2026-06-26 06:00:55,26.5,87.37,1140.42,363,4095,0.06
2026-06-26 06:00:57,26.5,87.13,1143.92,362,4095,0.06
2026-06-26 06:01:00,26.5,87.01,1147.75,362,4095,0.06
2026-06-26 06:01:02,26.5,87.36,1151.92,362,4095,0.06
2026-06-26 06:01:04,26.5,87.13,1156.0,359,4095,0.06
2026-06-26 06:01:07,26.5,87.1,1159.75,362,4095,0.06
2026-06-26 06:01:09,26.5,87.19,1162.92,359,4095,0.06
2026-06-26 06:01:11,26.5,87.11,1166.67,362,4095,0.06
2026-06-26 06:01:13,26.5,87.41,1174.33,364,4095,0.06
2026-06-26 06:01:16,26.5,87.22,1177.92,364,4095,0.06
2026-06-26 06:01:18,26.5,87.2,1181.33,364,4095,0.06
2026-06-26 06:01:20,26.5,87.11,1184.83,363,4095,0.06
2026-06-26 06:01:22,26.5,87.37,1188.33,361,4095,0.06
2026-06-26 06:01:24,26.5,87.04,1191.75,361,4095,0.06
2026-06-26 06:01:27,26.5,87.36,1194.67,362,4095,0.06
2026-06-26 06:01:29,26.5,87.04,1197.58,360,4095,0.06
2026-06-26 06:01:31,26.5,87.0,1202.67,364,4095,0.06
2026-06-26 06:01:34,26.5,87.09,1204.58,361,4095,0.06
2026-06-26 06:01:36,26.5,87.37,1207.42,359,4095,0.06
2026-06-26 06:01:38,26.5,87.04,1210.42,358,4095,0.06
2026-06-26 06:01:40,26.5,87.0,1212.83,357,4095,0.06
2026-06-26 06:01:42,26.5,87.36,1215.5,361,4095,0.06
2026-06-26 06:01:45,26.5,87.13,1218.33,359,4095,0.06
2026-06-26 06:01:47,26.5,87.01,1221.5,359,4095,0.06
2026-06-26 06:01:49,26.5,87.0,1228.08,362,4095,0.06
2026-06-26 06:01:52,26.5,87.27,1231.5,359,4095,0.06
2026-06-26 06:01:54,26.5,87.03,1234.33,360,4095,0.06
2026-06-26 06:01:56,26.5,87.0,1237.33,358,4095,0.06
2026-06-26 06:01:59,26.5,87.0,1240.5,362,4095,0.06
2026-06-26 06:02:01,26.5,87.0,1243.75,360,4095,0.06
2026-06-26 06:02:04,26.5,87.27,1249.92,360,4095,0.06
2026-06-26 06:02:06,26.5,87.3,1253.0,360,4095,0.06
2026-06-26 06:02:08,26.5,87.03,1256.08,360,4095,0.06
2026-06-26 06:02:11,26.5,86.91,1260.08,358,4095,0.06
2026-06-26 06:02:13,26.5,86.9,1263.5,358,4095,0.06
2026-06-26 06:02:15,26.5,86.9,1271.25,358,4095,0.06
2026-06-26 06:02:18,26.5,87.26,1275.92,358,4095,0.06
2026-06-26 06:02:20,26.5,86.94,1281.0,365,4095,0.06
2026-06-26 06:02:22,26.5,86.9,1287.17,367,4095,0.06
2026-06-26 06:02:25,26.5,87.26,1292.83,366,4095,0.06
2026-06-26 06:02:27,26.59,87.03,1298.83,369,4095,0.06
